Unnamed: 0,ligand,homo,lumo,dipole,rh_charge,rh_LP_1_occ,rh_LP_1_eng,rh_LP_2_occ,rh_LP_2_eng,rh_LP_3_occ,rh_LP_3_eng,rh_LP_4_occ,rh_LP_4_eng,bite_angle,homo_no_rh,lumo_no_rh,dipole_no_rh,r1_nbo,r2_nbo,r3_nbo,r4_nbo,bridge_nbo,p1_nbo,p2_nbo,c1_nbo,c2_nbo,c3_nbo,c4_nbo,p1_nmr,p1_nmr_aniso,p2_nmr,p2_nmr_aniso,p1_rh_bond_occ,p2_rh_bond_occ,p1_rh_bond_eng,p2_rh_bond_eng,p1_rh_antibond_occ,p2_rh_antibond_occ,p1_rh_antibond_eng,p2_rh_antibond_eng,p1_r1_bond_occ,p1_r2_bond_occ,p2_r3_bond_occ,p2_r4_bond_occ,p1_r1_bond_eng,p1_r2_bond_eng,p2_r3_bond_eng,p2_r4_bond_eng,p1_r1_antibond_occ,p1_r2_antibond_occ,p2_r3_antibond_occ,p2_r4_antibond_occ,p1_r1_antibond_eng,p1_r2_antibond_eng,p2_r3_antibond_eng,p2_r4_antibond_eng,p1_bridge_bond_occ,p2_bridge_bond_occ,p1_bridge_bond_eng,p2_bridge_bond_eng,p1_bridge_antibond_occ,p2_bridge_antibond_occ,p1_bridge_antibond_eng,p2_bridge_antibond_eng,c1_rh_dist,c2_rh_dist,c3_rh_dist,c4_rh_dist,p1_c1_dist,p1_c2_dist,p2_c3_dist,p2_c4_dist,p1_bridge_dist,p2_bridge_dist,p1_angle_sum,p2_angle_sum,rh_p1_bridge_angle,rh_p2_bridge_angle,r1_p1_rh_angle,r2_p1_rh_angle,r3_p2_rh_angle,r4_p2_rh_angle,r1_p1_bridge_angle,r2_p1_bridge_angle,r3_p2_bridge_angle,r4_p2_bridge_angle,p1_nbo_no_rh,p2_nbo_no_rh,r1_nbo_no_rh,r2_nbo_no_rh,r3_nbo_no_rh,r4_nbo_no_rh,bridge_nbo_no_rh,p1_nmr_no_rh,p1_nmr_aniso_no_rh,p2_nmr_no_rh,p2_nmr_aniso_no_rh,p1_LP_occ_no_rh,p1_LP_eng_no_rh,p2_LP_occ_no_rh,p2_LP_eng_no_rh,p1_r1_bond_occ_no_rh,p1_r2_bond_occ_no_rh,p2_r3_bond_occ_no_rh,p2_r4_bond_occ_no_rh,p1_r1_bond_eng_no_rh,p1_r2_bond_eng_no_rh,p2_r3_bond_eng_no_rh,p2_r4_bond_eng_no_rh,p1_r1_antibond_occ_no_rh,p1_r2_antibond_occ_no_rh,p2_r3_antibond_occ_no_rh,p2_r4_antibond_occ_no_rh,p1_r1_antibond_eng_no_rh,p1_r2_antibond_eng_no_rh,p2_r3_antibond_eng_no_rh,p2_r4_antibond_eng_no_rh,p1_bridge_bond_occ_no_rh,p2_bridge_bond_occ_no_rh,p1_bridge_bond_eng_no_rh,p2_bridge_bond_eng_no_rh,p1_bridge_antibond_occ_no_rh,p2_bridge_antibond_occ_no_rh,p1_bridge_antibond_eng_no_rh,p2_bridge_antibond_eng_no_rh,p1_LP_s_occ_no_rh,p2_LP_s_occ_no_rh,Vbur%_1.0,NE_1.0,NW_1.0,SE_1.0,SW_1.0,Vbur%_2.0,NE_2.0,NW_2.0,SE_2.0,SW_2.0,Vbur%_3.0,NE_3.0,NW_3.0,SE_3.0,SW_3.0,Vbur%_4.0,NE_4.0,NW_4.0,SE_4.0,SW_4.0,Vbur%_5.0,NE_5.0,NW_5.0,SE_5.0,SW_5.0,Vbur%_6.0,NE_6.0,NW_6.0,SE_6.0,SW_6.0
10.0,DS-16,-0.29724,-0.17055,0.3612,-0.37406,1.9792,-0.30178,1.94778,-0.35324,1.80767,-0.31219,1.79997,-0.31975,95.444106,-0.17269,-0.05539,3.1095,-0.334,-0.34524,-0.34113,-0.33777,-0.64624,1.12203,1.1211,-0.17697,-0.16812,-0.16947,-0.17818,283.2711,68.6796,279.7759,79.3104,1.8563,1.85949,0.49592,0.50304,0.28819,0.28824,0.3215,0.33066,1.95532,1.95654,1.95656,1.95486,0.68172,0.68709,0.68523,0.6811,0.06633,0.07733,0.07199,0.07377,0.09402,0.09542,0.0943,0.09304,1.95046,1.94509,0.66866,0.65991,0.06921,0.06711,0.07119,0.06885,2.293542,2.262709,2.268728,2.303227,4.589133,4.520268,4.51522,4.594898,1.878671,1.881435,330.27093,327.91041,95.501388,95.719149,112.563646,118.277961,116.548498,116.424617,110.109829,113.853427,112.182245,109.763701,0.84355,0.84012,-0.32088,-0.32602,-0.32635,-0.31883,-0.64525,237.0487,85.0738,212.1343,127.5747,1.83151,-0.29955,1.83997,-0.30587,1.95626,1.95345,1.95755,1.9528,0.54557,0.54584,0.54581,0.5422,0.04844,0.05802,0.05384,0.05296,0.21698,0.21698,0.21932,0.2131,1.94855,1.94169,0.54256,0.53347,0.04745,0.04529,0.19412,0.19095,41.05,42.1,43.171558,43.566591,42.776524,42.776524,43.566591,43.607955,43.323864,42.962293,43.168905,44.976756,44.446514,40.181764,41.984505,46.521156,49.098629,45.875489,42.412017,44.936689,47.08429,49.068959,44.427998,43.1467,45.671061,44.0076,44.886632,41.498594,40.519298,42.499887,41.469908,41.505284
11.0,DS-17,-0.3067,-0.18074,0.7201,-0.36683,1.97802,-0.31376,1.95175,-0.36078,1.79173,-0.3215,1.78703,-0.32843,102.054616,-0.18988,-0.06856,2.2017,-0.34325,-0.34162,-0.30254,-0.33246,-0.61228,1.14055,1.10159,-0.18039,-0.14992,-0.15627,-0.16696,263.364,89.3244,283.3324,99.7136,1.85626,1.8644,0.50032,0.52165,0.27952,0.26963,0.23081,0.2544,1.95946,1.95925,1.95827,1.9535,0.69152,0.68817,0.68326,0.6881,0.0704,0.06597,0.06508,0.06679,0.09986,0.09798,0.09895,0.0929,1.9574,1.94132,0.69405,0.6534,0.06008,0.05455,0.09389,0.08823,2.269547,2.231883,2.224814,2.26259,4.65377,4.50959,4.519196,4.604399,1.826798,1.832868,326.837572,308.872756,89.011675,89.507246,120.116338,119.177511,133.164732,117.017366,112.220708,108.105444,90.868439,111.919426,0.86458,0.85641,-0.32434,-0.32688,-0.29842,-0.32167,-0.62304,256.3202,73.5861,218.1192,144.2724,1.82458,-0.31136,1.84972,-0.34141,1.95626,1.95613,1.95788,1.94282,0.54851,0.54866,0.53702,0.54695,0.05442,0.04503,0.04391,0.04339,0.22155,0.22041,0.22799,0.2135,1.95813,1.93649,0.56976,0.53371,0.04527,0.0393,0.215,0.20871,41.76,45.38,38.374718,39.277652,37.471783,37.471783,39.277652,41.732309,41.516012,40.715393,40.573347,44.124483,42.138148,36.174017,45.005215,38.017729,49.355632,41.998867,33.779716,46.626528,39.673205,47.91602,39.901178,33.455268,44.561036,39.282899,42.305509,36.602,31.872647,42.383328,36.058325,36.0937
12.0,DS-18,-0.30549,-0.15897,2.5083,-0.36865,1.98216,-0.31149,1.95109,-0.3597,1.79747,-0.32127,1.79304,-0.32397,93.401929,-0.18547,-0.03691,4.1426,-0.34973,-0.35174,-0.33932,-0.34273,-0.54767,1.13242,1.11867,-0.18124,-0.15847,-0.14952,-0.18852,269.1284,82.431,283.924,75.4256,1.86866,1.87912,0.50596,0.49913,0.28553,0.28428,0.28227,0.28894,1.95712,1.95877,1.95858,1.95378,0.68964,0.6841,0.68672,0.67774,0.06812,0.05845,0.0709,0.06099,0.09052,0.09753,0.09349,0.09986,1.93336,1.94563,0.63785,0.64746,0.0801,0.07118,0.02831,0.04433,2.285418,2.240062,2.232378,2.278383,4.630597,4.50484,4.480786,4.651064,1.933319,1.910177,325.014789,324.069995,92.279971,92.300222,122.916925,116.515185,129.146124,111.004887,107.285932,114.771802,107.827275,113.063554,0.85063,0.83203,-0.33265,-0.33787,-0.32603,-0.3286,-0.56482,213.1127,92.1291,227.0231,123.4007,1.86406,-0.32343,1.89401,-0.31321,1.95362,1.95999,1.95767,1.95231,0.54639,0.54455,0.5402,0.53919,0.05398,0.03936,0.05598,0.04196,0.21786,0.21875,0.22702,0.22089,1.92522,1.94183,0.50478,0.51784,0.0569,0.05194,0.15336,0.17085,45.06,43.88,39.108352,38.261851,39.954853,39.954853,38.261851,43.301265,40.98657,41.890496,42.419938,47.908058,45.764117,40.930423,48.275477,42.16329,51.687277,46.789073,43.093228,50.507417,43.135125,50.42052,44.218686,41.595188,46.794488,42.270821,46.214247,39.765409,37.552723,42.368361,38.583156,40.557395
13.0,DS-19,-0.30438,-0.16104,1.4453,-0.40659,1.97273,-0.31865,1.95629,-0.35895,1.81308,-0.32176,1.79225,-0.32835,90.914917,-0.17683,-0.02527,1.3368,-0.7659,-0.7675,-0.91445,-0.35293,-0.51939,1.52026,1.10645,-0.19994,-0.1439,-0.16253,-0.17806,193.8974,104.5181,274.0238,53.1343,1.86065,1.86465,0.48505,0.49491,0.27853,0.29096,0.36762,0.33818,1.96891,1.97006,1.96925,1.95459,0.80028,0.81847,0.67553,0.67436,0.11623,0.10513,0.0498,0.07025,0.10621,0.11629,0.06509,0.08621,1.91666,1.91496,0.59889,0.60264,0.14127,0.1088,0.02017,0.00299,2.301472,2.248166,2.2597,2.308417,4.69574,4.405969,4.551498,4.63896,1.991437,1.997092,323.491361,329.40278,95.639579,96.55436,109.525381,126.768207,108.501811,123.239006,108.950631,107.492517,116.252545,110.591547,1.22511,0.78396,-0.76778,-0.76818,-0.92308,-0.33397,-0.55239,107.729,176.5069,230.4259,186.1167,1.90186,-0.32999,1.89555,-0.3119,1.96918,1.96946,1.97357,1.95833,0.6591,0.67623,0.53329,0.52479,0.09049,0.08227,0.03143,0.05744,0.24263,0.25785,0.19899,0.2191,1.90942,1.90765,0.46305,0.4631,0.11551,0.07729,0.14726,0.13228,51.72,45.5,39.108352,40.519187,37.697517,37.697517,40.519187,49.857955,45.338326,51.084711,41.528926,61.479855,53.246052,46.036949,52.607271,48.770858,65.56913,53.227608,44.623239,52.267085,50.94811,65.072,50.807488,39.341238,53.018669,49.283372,61.586673,45.182888,30.471223,49.189532,46.779446,54.291351
14.0,DS-1,-0.31713,-0.188,1.7984,-0.42755,1.9832,-0.32299,1.95372,-0.3719,1.80119,-0.33382,1.79278,-0.33508,101.342426,-0.18329,-0.05491,2.4873,-0.90175,-0.89073,-0.7177,-0.89614,-0.64055,1.12966,1.10779,-0.16712,-0.1495,-0.15121,-0.15995,325.5759,52.3304,374.5018,174.9336,1.89484,1.89348,0.53942,0.54491,0.24536,0.24429,0.17459,0.18158,1.97856,1.97453,1.96993,1.97497,0.70031,0.69406,0.68905,0.69362,0.05129,0.05534,0.05799,0.05815,0.05669,0.05525,0.056,0.05521,1.96467,1.95623,0.70341,0.68633,0.05511,0.05439,0.07752,0.07715,2.277885,2.250042,2.239143,2.267058,4.612445,4.531737,4.538898,4.596686,1.827801,1.825787,320.144022,312.218475,91.642165,91.434707,123.455789,119.744681,127.464168,120.217817,108.908108,107.761333,99.165485,108.116486,0.8026,0.8217,-0.91676,-0.90665,-0.73233,-0.9167,-0.6464,303.2074,138.8478,321.771,136.1879,1.90787,-0.31771,1.90511,-0.3334,1.98076,1.97277,1.96652,1.97192,0.53171,0.52763,0.51748,0.52744,0.03378,0.03434,0.03672,0.03682,0.20918,0.2032,0.2073,0.20092,1.96174,1.95248,0.55501,0.54244,0.03979,0.04053,0.22205,0.21976,45.51,47.3,39.89842,39.616253,40.180587,40.180587,39.616253,41.741994,41.541839,41.942149,41.942149,41.541839,37.30073,36.64705,37.27652,37.745828,37.533522,35.704643,34.718515,36.045249,36.239215,35.815592,31.674143,32.030683,32.830091,30.951405,30.884393,23.169645,27.250669,24.02694,20.446279,20.954692
15.0,DS-20,-0.29968,-0.17741,0.5123,-0.38088,1.97634,-0.30302,1.94974,-0.35629,1.80531,-0.31744,1.79301,-0.31965,97.83747,-0.18077,-0.0734,3.6649,-0.3428,-0.34635,-0.34109,-0.33364,-0.63783,1.13541,1.11313,-0.16758,-0.16776,-0.14997,-0.18872,288.8181,62.1094,291.4269,78.9888,1.8722,1.8635,0.51018,0.50199,0.27662,0.28384,0.29616,0.28479,1.95591,1.9575,1.95785,1.95648,0.68035,0.68435,0.68565,0.68446,0.06834,0.07486,0.06808,0.07347,0.09726,0.09725,0.09758,0.09775,1.94876,1.95239,0.6688,0.67839,0.05807,0.06497,0.0877,0.08557,2.293103,2.255316,2.244428,2.279515,4.571789,4.538639,4.482034,4.626334,1.847729,1.851391,321.79277,326.386117,93.823998,92.944123,117.704107,121.752723,117.892492,118.319027,106.715064,109.288629,109.086823,109.855676,0.83634,0.84879,-0.32894,-0.32275,-0.32772,-0.31638,-0.62825,222.6683,102.606,236.6964,62.251,1.86644,-0.31327,1.83379,-0.30939,1.95161,1.95685,1.95571,1.95366,0.54251,0.54149,0.54968,0.54428,0.04499,0.05647,0.04605,0.05746,0.21789,0.22309,0.21857,0.21721,1.94518,1.95111,0.5468,0.55703,0.03961,0.04674,0.20791,0.2052,42.96,42.04,41.309255,40.293454,42.325056,42.325056,40.293454,42.820248,41.890496,44.58936,42.833161,41.967975,43.369152,39.034565,49.161949,39.816746,45.463349,44.388927,41.080628,48.448265,41.577183,46.449631,42.476783,41.376809,44.171581,41.13478,43.22396,38.43587,38.286997,38.460701,37.238424,39.757359
16.0,DS-21,-0.30105,-0.16551,1.2561,-0.38812,1.98109,-0.30363,1.95375,-0.35665,1.79907,-0.32308,1.79794,-0.31452,100.721257,-0.18722,-0.06537,4.4565,-0.34552,-0.3434,-0.34573,-0.34138,-0.89101,1.15986,1.15941,-0.16345,-0.16934,-0.15076,-0.18218,296.9297,82.7658,299.9772,81.9569,1.87987,1.87947,0.51081,0.5101,0.2743,0.27339,0.26584,0.2657,1.95774,1.95749,1.95745,1.95753,0.68344,0.6833,0.6831,0.68318,0.07593,0.07604,0.07857,0.0743,0.09658,0.09844,0.09631,0.0986,1.92667,1.92706,0.6778,0.67854,0.0646,0.06365,0.09172,0.09269,2.274114,2.24731,2.245079,2.275293,4.572176,4.561358,4.498109,4.620294,1.830966,1.829995,322.093023,322.223727,92.787061,92.819235,120.475378,120.017365,121.475189,118.917376,108.145095,109.226325,108.159476,109.379966,0.89352,0.89383,-0.3361,-0.32999,-0.33492,-0.33026,-0.90582,211.4451,117.9967,215.1118,116.4149,1.86121,-0.32164,1.86026,-0.32095,1.95389,1.95769,1.9531,1.9583,0.54487,0.54343,0.5437,0.54468,0.05473,0.06092,0.05673,0.05928,0.21728,0.22088,0.21708,0.22122,1.91196,1.91263,0.55201,0.55355,0.04491,0.04435,0.21365,0.21505,44.47,44.34,40.406321,40.406321,40.406321,40.406321,40.406321,42.445764,42.704029,43.143079,41.967975,41.967975,42.526445,46.387068,47.180423,38.099672,38.438617,43.274005,46.468252,46.846875,39.649929,40.130966,41.234706,41.897922,42.327583,40.102803,40.610514,36.948955,36.72865,37.330491,36.562202,37.174475
17.0,DS-22,-0.2964,-0.1763,1.9775,-0.38923,1.98112,-0.30088,1.95195,-0.35188,1.8024,-0.31258,1.79619,-0.31649,98.147397,-0.17668,-0.07307,5.5088,-0.34182,-0.33951,-0.34382,-0.33691,-0.6617,1.13451,1.11757,-0.17384,-0.16499,-0.15708,-0.18233,295.0101,61.4355,296.1715,67.5376,1.87346,1.8673,0.50605,0.50075,0.2762,0.28299,0.30561,0.29415,1.95632,1.95688,1.95776,1.95583,0.67724,0.67869,0.68382,0.67948,0.0744,0.07202,0.06996,0.07498,0.09938,0.1,0.09966,0.09552,1.9487,1.95321,0.66538,0.67759,0.05615,0.06639,0.09208,0.09073,2.290971,2.256292,2.250316,2.284952,4.579632,4.528752,4.511473,4.608906,1.846591,1.847964,322.316561,327.147648,94.66464,94.106301,119.627103,118.915894,117.054617,117.513018,107.608732,109.176086,109.873516,109.564792,0.83891,0.84413,-0.32657,-0.32189,-0.32928,-0.31913,-0.64693,220.2761,97.8851,240.0669,57.7525,1.86384,-0.30975,1.83897,-0.30393,1.95211,1.95677,1.95699,1.95254,0.53797,0.53945,0.54744,0.54098,0.05304,0.0523,0.04959,0.05649,0.22063,0.22355,0.22109,0.21672,1.94408,1.95157,0.54399,0.55649,0.03783,0.04749,0.21144,0.20908,42.83,41.61,41.647856,40.970655,42.325056,42.325056,40.970655,43.13985,42.213326,44.421488,42.846074,43.078512,43.57494,39.217074,48.506406,39.705006,46.871275,44.56854,41.488734,48.086711,41.35063,47.348085,42.678999,42.33389,43.380846,41.688215,43.313046,38.492222,39.640347,37.287405,38.232573,38.808563
18.0,DS-23,-0.29487,-0.16023,1.5344,-0.376,1.9816,-0.29922,1.95365,-0.35027,1.797,-0.31593,1.79576,-0.30911,99.208762,-0.17419,-0.04689,4.9779,-0.34264,-0.34262,-0.34175,-0.33985,-0.8005,1.14393,1.12181,-0.17865,-0.16253,-0.15988,-0.18,301.7108,76.6559,310.9902,85.4634,1.86591,1.86992,0.494,0.50292,0.28104,0.2814,0.30552,0.31039,1.95599,1.95703,1.95689,1.95548,0.67463,0.67789,0.67734,0.67732,0.08327,0.07968,0.0773,0.08458,0.09856,0.10174,0.09918,0.09219,1.95327,1.95225,0.68079,0.67881,0.0511,0.05261,0.11011,0.10714,2.281827,2.247701,2.246108,2.28007,4.592363,4.528131,4.510077,4.589657,1.821728,1.824654,327.25217,324.199396,94.143671,94.280657,118.289844,116.576242,117.566138,119.912118,110.261062,110.746502,109.648971,109.227214,0.86227,0.85323,-0.32415,-0.32594,-0.32829,-0.32272,-0.80324,236.2014,64.1872,253.7489,45.5094,1.84099,-0.29337,1.84668,-0.30362,1.95259,1.95714,1.95659,1.95109,0.53509,0.53936,0.54039,0.53706,0.06355,0.06115,0.05794,0.06654,0.2222,0.22593,0.22312,0.21576,1.95012,1.94828,0.55669,0.55609,0.03475,0.03622,0.22893,0.22558,40.43,41.51,41.083521,41.309255,40.857788,40.857788,41.309255,42.791193,42.381198,43.737087,42.135847,42.91064,43.27976,39.556019,47.817342,39.369785,46.375894,44.422289,41.490286,47.849296,41.541493,46.808081,42.650027,42.119454,43.529059,42.418246,42.533348,38.661957,38.79405,38.555037,39.662116,37.636628
19.0,DS-24,-0.29872,-0.16159,0.8198,-0.38406,1.98137,-0.3015,1.9545,-0.35408,1.79742,-0.32049,1.79588,-0.31201,100.911964,-0.18468,-0.06261,4.4941,-0.34489,-0.34201,-0.34504,-0.34054,-0.92321,1.16094,1.16074,-0.16493,-0.16973,-0.15256,-0.18216,297.813,94.3542,300.8268,93.6085,1.87828,1.878,0.50597,0.50554,0.27463,0.27383,0.26893,0.2692,1.95772,1.95746,1.95749,1.95749,0.68082,0.67989,0.68065,0.67977,0.07867,0.078,0.08068,0.0768,0.09831,0.10044,0.09805,0.10061,1.92775,1.92803,0.67701,0.67766,0.06353,0.06253,0.09867,0.09961,2.272159,2.245617,2.243133,2.272765,4.573641,4.558804,4.501492,4.616088,1.824968,1.823977,322.6647,322.735987,92.921155,92.967857,120.545553,119.51276,121.43583,118.541895,108.670549,109.546449,108.569533,109.73109,0.89623,0.89672,-0.33447,-0.3294,-0.33393,-0.32957,-0.93998,213.5103,114.9422,216.3815,114.864,1.85707,-0.31714,1.85628,-0.31677,1.95376,1.9578,1.95323,1.95815,0.54262,0.54087,0.54221,0.5416,0.05803,0.06291,0.05934,0.06187,0.2187,0.22248,0.219,0.22252,1.91298,1.91332,0.55214,0.55287,0.04425,0.04373,0.22023,0.22099,44.06,43.98,40.23702,40.293454,40.180587,40.180587,40.293454,42.342459,42.58781,42.975207,41.890496,41.916322,42.440778,46.156138,47.009088,38.12202,38.475864,43.271678,46.296009,46.747564,39.747688,40.29545,41.642293,42.588534,42.985084,40.213964,40.78159,37.801828,38.452538,38.83895,36.678307,37.237516
20.0,DS-25,-0.29357,-0.15841,1.5735,-0.37548,1.9816,-0.29792,1.95379,-0.34895,1.79663,-0.31455,1.79523,-0.30785,99.242791,-0.17282,-0.04371,5.699,-0.34239,-0.34252,-0.34176,-0.33928,-0.80547,1.14423,1.1219,-0.17875,-0.16288,-0.15997,-0.18045,301.9187,77.5122,311.3624,86.7824,1.86571,1.86968,0.49227,0.50117,0.28096,0.28132,0.30655,0.31158,1.95599,1.95702,1.9569,1.95547,0.67319,0.67646,0.6759,0.67577,0.08374,0.08021,0.07779,0.0848,0.09989,0.10308,0.10052,0.09381,1.95339,1.95231,0.67971,0.67755,0.05088,0.0525,0.11237,0.10938,2.2815,2.247554,2.24578,2.279366,4.592122,4.529103,4.509513,4.589463,1.82056,1.823649,327.339137,324.294638,94.143737,94.28508,118.291088,116.510192,117.565707,119.828644,110.308608,110.813768,109.69131,109.2613,0.86268,0.85314,-0.32399,-0.32543,-0.32712,-0.32288,-0.80969,236.4981,63.7895,254.0319,44.775,1.8407,-0.29186,1.8459,-0.30158,1.95265,1.95703,1.95641,1.95118,0.53375,0.5376,0.53816,0.53617,0.06399,0.06182,0.0587,0.0668,0.2234,0.22694,0.22368,0.21765,1.95027,1.94841,0.55593,0.55538,0.03464,0.03616,0.23118,0.22804,40.4,41.38,40.970655,41.083521,40.857788,40.857788,41.083521,42.77828,42.329545,43.75,42.110021,42.923554,43.287209,39.54112,47.794994,39.380959,46.431764,44.438582,41.46701,47.847744,41.58339,46.856185,42.658896,42.10684,43.514869,42.455299,42.558576,38.670348,38.795864,38.518754,39.700667,37.666107
21.0,DS-26,-0.29773,-0.17092,0.8466,-0.39198,1.98135,-0.30257,1.95059,-0.35279,1.80473,-0.31185,1.80116,-0.32012,97.103895,-0.17548,-0.05944,3.2873,-0.34643,-0.33029,-0.33871,-0.34298,-0.6253,1.1327,1.12267,-0.18123,-0.16095,-0.16111,-0.17975,286.2964,78.7914,288.4766,72.0002,1.86244,1.86604,0.49656,0.50422,0.28307,0.28429,0.31359,0.32072,1.95718,1.95674,1.95678,1.95576,0.68312,0.68223,0.68458,0.68257,0.0689,0.06904,0.06932,0.07133,0.10142,0.0989,0.09621,0.0952,1.94915,1.94791,0.66861,0.6674,0.06735,0.0666,0.08065,0.07922,2.295107,2.259768,2.261276,2.296764,4.595056,4.523235,4.521954,4.591766,1.863308,1.864569,328.358966,326.750979,94.699971,94.797891,118.996822,114.020716,115.945304,118.541078,109.799799,110.682307,110.109512,109.552943,0.84488,0.8411,-0.33124,-0.31528,-0.32417,-0.32741,-0.6197,224.5744,93.7677,224.8665,95.0009,1.84026,-0.29984,1.8481,-0.30632,1.95493,1.95694,1.9576,1.9528,0.54342,0.54552,0.54768,0.54368,0.05183,0.04961,0.05021,0.05234,0.22212,0.2209,0.21909,0.21501,1.94647,1.94512,0.54591,0.54468,0.04638,0.04517,0.20196,0.1996,41.07,41.84,42.55079,42.776524,42.325056,42.325056,42.776524,43.798425,43.013946,44.395661,42.807335,44.976756,44.85809,40.289779,48.774583,41.30289,49.065107,45.877816,42.503569,48.490162,43.374092,49.143442,43.934281,43.367443,43.916937,44.12349,44.329255,40.427117,40.66579,39.891605,41.650869,39.500204
22.0,DS-27,-0.30748,-0.16131,1.427,-0.38012,1.98235,-0.31132,1.95163,-0.36263,1.8027,-0.32273,1.7992,-0.3281,92.874353,-0.19112,-0.04768,2.0155,-0.35058,-0.33275,-0.35126,-0.33197,-0.53187,1.12453,1.11894,-0.17117,-0.17004,-0.15942,-0.18132,277.1952,87.5082,281.3758,85.8138,1.87533,1.87694,0.50728,0.50719,0.29261,0.29287,0.29243,0.293,1.95338,1.95625,1.95372,1.95649,0.68271,0.68398,0.68303,0.68428,0.06277,0.0684,0.06449,0.06585,0.09409,0.09284,0.09373,0.09397,1.92304,1.92196,0.63287,0.63051,0.08226,0.08341,0.0286,0.0276,2.282311,2.250791,2.247667,2.272018,4.602227,4.558443,4.530839,4.619346,1.936628,1.938765,322.677812,321.949921,93.219844,92.977038,116.261444,124.559441,117.366068,124.121136,110.508477,111.355727,110.280665,110.257395,0.84398,0.84331,-0.33832,-0.32024,-0.3392,-0.32216,-0.55299,211.272,160.4604,212.9331,160.7936,1.88681,-0.33042,1.8902,-0.33198,1.95178,1.95712,1.95191,1.95738,0.54648,0.54221,0.54672,0.54345,0.04153,0.05508,0.04247,0.05291,0.21219,0.21838,0.21231,0.21902,1.91232,1.91128,0.50444,0.50229,0.05927,0.06085,0.15096,0.14925,45.97,46.17,39.503386,39.164786,39.841986,39.841986,39.164786,44.334323,43.543388,44.292355,44.834711,44.666839,48.35742,48.849076,50.029797,46.901073,47.649732,49.421591,49.613618,51.070697,47.940848,49.0612,46.379608,45.295008,46.792123,46.231592,47.19971,42.247381,39.764162,41.012291,43.713094,44.499977
23.0,DS-28,-0.30016,-0.15232,1.1308,-0.3666,1.98184,-0.30257,1.95387,-0.35372,1.79993,-0.31384,1.7899,-0.32059,93.297843,-0.17338,-0.04371,1.1926,-0.47826,-0.48307,-0.47781,-0.48025,-0.55044,1.13811,1.13008,-0.17769,-0.17592,-0.1663,-0.18855,257.3106,69.8522,259.7127,61.2871,1.86544,1.86563,0.48363,0.48243,0.30548,0.30591,0.29326,0.2932,1.95604,1.95773,1.95658,1.95759,0.65283,0.65699,0.65289,0.65582,0.06516,0.07305,0.06647,0.07062,0.06067,0.06544,0.05944,0.06518,1.92225,1.92185,0.62456,0.62325,0.07032,0.07007,0.03265,0.03157,2.286988,2.253284,2.24935,2.276034,4.610618,4.576744,4.527278,4.642423,1.941805,1.944327,328.019534,327.633649,92.436911,92.168694,114.07811,120.419715,116.535948,118.476771,108.945775,109.156533,108.346035,109.353524,0.84312,0.84379,-0.48867,-0.49098,-0.48851,-0.4894,-0.56599,178.3797,167.9706,178.0906,169.1465,1.9021,-0.3156,1.9014,-0.31705,1.95995,1.95943,1.96003,1.95949,0.50699,0.50535,0.50683,0.50612,0.04257,0.05902,0.04279,0.05679,0.18818,0.19789,0.18786,0.19659,1.91126,1.91093,0.49206,0.49112,0.04988,0.05002,0.1597,0.15841,46.32,46.48,38.656885,38.261851,39.051919,39.051919,38.261851,44.195506,41.955062,43.34969,45.880682,45.596591,49.070694,47.90301,50.011174,49.005513,49.363081,51.161861,50.740178,52.220533,50.620694,51.066042,49.377188,48.906531,50.331904,48.868689,49.401627,46.114676,44.584788,45.887342,46.671051,47.315525
24.0,DS-29,-0.30941,-0.18787,5.9081,-0.37454,1.97302,-0.31173,1.94728,-0.36522,1.80841,-0.32635,1.79531,-0.32971,97.936975,-0.19109,-0.08179,1.7679,-0.34546,-0.3554,-0.33867,-0.34768,-0.57457,1.13376,1.11867,-0.16612,-0.16422,-0.14927,-0.18656,276.4677,87.2756,274.473,96.6222,1.86692,1.85614,0.52058,0.50937,0.2794,0.28591,0.28125,0.26904,1.95603,1.95807,1.95737,1.95809,0.6933,0.69561,0.69347,0.69727,0.06257,0.07409,0.06229,0.07197,0.0892,0.08837,0.09133,0.0909,1.94532,1.95153,0.67736,0.68773,0.06348,0.06754,0.06967,0.06878,2.295849,2.257403,2.246504,2.278922,4.57761,4.542747,4.496153,4.625101,1.856668,1.859397,321.467681,326.957678,92.292583,91.437563,117.932764,122.749782,115.822441,121.133679,106.294725,108.901833,109.892176,109.569376,0.84039,0.85726,-0.33264,-0.32994,-0.32495,-0.33145,-0.57538,222.6717,102.1103,224.2866,83.966,1.86367,-0.32557,1.82524,-0.31882,1.95204,1.95705,1.95437,1.95563,0.55363,0.55074,0.55656,0.55403,0.03949,0.05538,0.04132,0.05683,0.21099,0.21509,0.21223,0.21336,1.94277,1.95038,0.55362,0.56324,0.04401,0.04897,0.19158,0.19043,43.5,42.42,41.309255,40.293454,42.325056,42.325056,40.293454,42.542614,41.864669,43.595041,42.833161,41.877583,43.406399,39.865167,47.61621,41.574791,44.569428,44.644963,41.932531,47.42412,43.414437,45.808764,42.639384,41.972029,43.561382,41.947589,43.076535,39.023879,38.916051,38.283369,38.318291,40.577804
